issue_year,issue_no,ordinal,period_from,period_to,topic,crops,body,source_file
2025,47,6,2025-12-01,2025-12-07,감자,감자,"❍ 시설재배는 씨감자가 휴면상태에 있으면 감자 싹이 나오지 않으므로 휴면타파를 시켜야 함
- 2기작 품종은 대략 50∼70일 가량의 휴면기간을 가지는 품종들임
- 휴면상태의 검정은 씨감자를 심기 전에 18∼25℃ 실온에서 1∼2주 두어 감자 싹이 나오는지 확인",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,7,2025-12-01,2025-12-07,종자 신청 및 사전준비,감자,"❍ 지역 특성을 고려하여 재배방법에 따라 우량종자를 준비토록 하며 약제 및 전용비료 등 각종 자재는 미리 준비함
- 내년도 종자용으로 사용할 경우 이형립, 손상립, 협잡물이 섞이지 않도록 정선을 실시함
- 종자의 수명과 활력을 오래 유지하려면 알맞은 저장온도와 습도에서 보관하고 병해충(썩음병, 쥐 등) 피해 등을 받지 않도록 관리함
❍ 봄감자 보급종 종자 신청
- 봄감자 공급가격                             (단위: 원, 20kg/박스) 공급가격",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,8,2025-12-01,2025-12-07,시설채소,"딸기,방울토마토,오이","❍ (환경 관리) 일교차에 의한 시설 내 안개가 발생하지 않도록 측창과 천창 개폐에 신경을 써서 생육 저하 및 생리장해 현상을 방지해야 함
- 작물별로 적온관리를 하되 야간 최저온도를 과채류는 12℃이상,엽채류는 8℃이상 유지되도록 관리, 채소류 한계온도 참고
❍ (병해충 방제) 조기 예찰 및 발생 초기에 방제를 철저히 함
- 환기로 적정습도 유지, 병든 잎과 과실은 신속히 제거, 초기 적용약제 방제
- 해충 발견 시 3~5일 간격 3회 정도 성분이 다른 약제 교호살포 또는 천적 사용
❍ (강풍대비) 고정끈을 튼튼히 매주고 강풍이 불 때는 환기창을 모두 닫아 완전히 밀폐시켜 비닐과 골재가 밀착되도록 함
❍ (폭설대비) 하우스 동 사이는 1.5m 이상 확보하고 제설장비 준비
- 비닐하우스 끈을 팽팽하게 당겨두어 눈이 미끄러져 내려오도록 함
- 노후 되거나 붕괴우려 등 재해에 취약한 하우스는 보강지주를 설치함
- 겨울철 휴작일 때는 비닐을 미리 걷어 피해를 예방
- 외부 보온덮개나 차광망 설치 시에는 눈이 잘 미끄러져 내려올 수 있도록 비닐을 덮는 등 필요한 조치를 함
- 눈이 녹은 물이 비닐하우스 내부로 유입되지 않도록 주변 배수로를 깊게 설치하고 비닐을 씌워 습해를 예방함
❍ (토마토) 일조부족, 저온, 과습 시 잎과 줄기가 가늘어지며 동화양분 부족에 의해 착과율 감소, 과실 비대와 착색이 늦고 곰팡이병 발생
- 정식밀도 조절, 노화 잎과 이병된 잎 제거, 화방당 착과 수 조절, 관수량을 줄임, 양액 공급량을 줄이고 EC를 높여 관리함
❍ (딸기) 광합성 저하 및 낮은 지온은 양분흡수가 불량하여 생육부진, 왜화(작은꽃)되어 약한 화방출현 및 착과 불량, 잿빛곰팡이병 발생
- 주간 환기, 야간 보온관리로 적온유지, 오전 관수로 시설 내 과습 방지
❍ (오이) 줄기가 가늘고 연약하게 자라며 착과가 어렵고 곡과, 낙과,  끝이 가는과 등의 기형과 발생, 잿빛곰팡이병, 균핵병 발생 등
- 햇빛이 강하고 광합성이 왕성한 날에는 야간의 온도를 높여주고 구름이 끼어 광합성이 약하면 야간의 온도를 약간 낮추어 관리함",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,9,2025-12-01,2025-12-07,마늘․양파,"마늘,양파","❍ (월동 중 수분관리) 토양이 건조하면 양분흡수 저해 및 동해 우려
- 토양이 건조하면 찬 공기가 뿌리까지 들어가 얼어 죽기 쉬우므로 따뜻한 날 오전에 물을 주어 태양열에 의한 지온상승 유도
- 골에 관수할 때는 물이 골에 차면 바로 물을 완전히 빼 줌, 습해유의
❍ (본답관리) 배수로를 정비하여 습해예방, 비닐이 날리지 않도록 고정함, 한지형 마늘은 땅이 얼기 전 12월 중순까지 비닐을 덮음
- 난지형마늘은 월동 전에 싹이 트기 때문에 뿌리의 활착이 잘 되어야 겨울철에 동해피해를 줄일 수 있음",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,10,2025-12-01,2025-12-07,겨울철 과원 관리,복숭아,"❍ 수확을 마무리한 과원에서는 잎이 떨어진 후 밑거름 바로 시비
- 내년 2월 상·중순 뿌리 활동이 시작될 때 이용될 수 있도록 관리
❍ 세력이 많이 약해진 과원에서는 잎이 떨어지기 전에 요소 3~5%를 엽면시비
❍ 월동 준비를 위해 나무 원줄기에 백색 수성페인트를 칠하거나 짚·신문지·반사필름 등 보온자재로 피복(복숭아는 1m 이상)
❍ 토양이 건조하지 않도록 수확 후부터 땅이 얼기 전까지 충분히 관수
- 토양이 지나치게 건조하면 언 피해 발생 증가
- 사질토 4일 간격 20mm, 양토 7일 간격 30mm, 점질토 9일 간격 35mm 관수",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,11,2025-12-01,2025-12-07,복숭아 동해피해 경감대책,복숭아,"❍ (안전지대 선정) 품종에 따라 내한성의 차이가 크기 때문에 동해위험 피해빈도를 고려하여 최근 10년간 최저기온 조사 후 적지 선정
❍ (주간부 피복) 지면과 가까운 원줄기는 온도 변화가 심하여 동해를 받기 쉬우므로 겨울철에 80∼100cm 부위까지 볏짚이나 부직포로 피복하여 보온 처리
- 유목에서는 주간부에 백색페인트를 발라줌
- 동해는 겨울철 찬바람에 의하여 조장되므로 상습적으로 동해를 받는 지역에서는 방풍림 또는 방풍망 설치
❍ (품종 선택) 가납암백도, 오도로끼, 일천백봉 등의 품종은 동해에 특히 약하므로 중·북부 지역에서는 품종 선택 시 유의
❍ (사후관리) 주간부 동해를 심하게 받은 나무는 빠른 시간 내 수피가 터진 부분을 노끈이나 고무밴드로 묶어 건조하지 않도록 관리
- 동해를 받은 나무는 강전정을 실시하여 결실량을 줄이고 봄철 건조 시에 관수를 철저히 하여 수세 회복에 노력
- 동해로 수세가 떨어졌을 때 기계유제 살포는 피하고 발아 직전에 석회유황합제를 살포",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,12,2025-12-01,2025-12-07,거베라(동절기 환경 관리),거베라,"❍ 거베라는 화색이 다양하고 절화 감상 기간이 길어, 대형 화환이나 디자인 포인트 등으로 많이 이용
❍ 거베라는 한번 심어서 3~4년간 계속해 재배 할 수 있는 작물임
❍ 거베라의 생육 적온은 16∼25℃로 개화 습성은 중성식물로서 잎눈과 꽃눈이 혼재되어 영양생장과 생식생장이 같이 이루어지는 영양·생식생장형 작물로 지속적 환경을 유지한 수량 확보가 필요
❍ (보광관리) 거베라의 동계 보광 시 광량이 높을수록 절화 수량과 난방 효과 등이 증가하지만 설치비, 전기료 등의 손실 요소도 함께 증가하여 15μmol･m-2･s-1 정도의 광량이 가장 경제적임
- 적정 광량을 확보하기 위해서는 고압나트륨램프 또는 메탈할라이드램프를 10a당 30kW(400W×75개)의 전력이 소모되도록 식물체 상단 1.5m 높이에 설치하고 동계 약광기인 11월~3월까지 일몰 후 또는 일출 전 1일 4시간 보광을 실시
- 상위엽 왜소화, 설상화 감소 등의 부작용 발생을 예방함
- 보광 효과는 무처리에 비해 절화 수량 34%, 절화 중 15%, 온도는 2℃ 정도 높았음",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,13,2025-12-01,2025-12-07,인삼,,"❍ 월동 전 배수로 정비로 적절한 토양 수분 관리
- 겨울철 토양 수분이 과다하면 이른 봄에 서릿발에 의해 뇌두가 손상되고, 이 부위에 잿빛곰팡이 병이 발생하기 쉬우므로 주의함
❍ 본밭에서는 고랑 흙으로 두둑 위를 덮어 줌
- 복토를 하면 온ㆍ보습의 효과뿐만 아니라 조기 발뇌 피해와 염해 피해를 경감 시킬 수 있음
❍ 표준 규격자재 사용과 표준 해가림 설치로 폭설 피해 예방
- 폭설피해가 잦은 지역에서는 전후주연결식을 이용하는 것이 피해를 줄일 수 있음
❍ 폭설피해 예방을 위한 월동기 차광망 걷기
- 눈은 상면 보온 효과가 있어 동해를 막아줌
- 미리 걷지 못한 경우는 지속적으로 제설작업을 해줌
- 집단 붕괴의 우려가 있는 경우에는 중간 중간 차광망을 해체하여 연쇄붕괴로 인한 피해를 최소화 함
❍ 폭설 피해를 받은 포장은 조속히 복구함
- 고랑 및 배수로 정비를 철저히 하여 부패, 병의 전염 등 2차 피해를 최소화해야 함",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,14,2025-12-01,2025-12-07,느타리 버섯,느타리버섯,"❍ (온도관리) 겨울철 재배사 온도는 항상 10~16℃ 정도 유지될 수 있도록 관리
- 겨울철 외부 온도가 낮으므로 배지 및 실내 온도 관리에 주의함
- 주·야간 온도차가 크면 병해 발생이 많으므로 보온자재를 사전 점검
❍ (습도관리) 버섯재배사 실내와 균상의 습도는 85%내외 유지
- 바닥에 물을 뿌리거나 가습기를 이용하여 습도 조절
- 물주기 작업 후에는 버섯에 수분이 오래 정체되지 않도록 환기관리 철저
❍ (환기관리) 항상 신선한 공기가 순환될 수 있도록 환기관리를 철저
- 버섯의 개체수나 온도변화에 따라 환기량을 조절하여 버섯의 품질을 높여줌
- 환기를 소홀히 하면 버섯 발생이 억제되거나 기형버섯이 발생하므로 주의
- 환기는 적은 양으로 장시간 동안 꾸준하게 실시
- 내·외부의 온도차가 크므로 환기는 낮시간을 이용하여 실시함
- 외부의 찬공기를 직접 환기함으로서 유리수가 발생되어 세균성갈변병이 발생하기 쉬우므로 주의줌
❍ (소 럼피스킨 방역) LSD 백신 접종. 개체별 과민반응(쇼크) 주의 등
❍ (양돈농장) 방역수준 평가를 위한 자가점검표(이동·돈군편성, 점검·소통) 등
❍ (가축·사료돌봄) 한우는 사료 급여량 증가, 사료작물 배수로 정비 등",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,15,2025-12-01,2025-12-07,소 럼피스킨 방역,,"❍ 소나 물소에 발생하는 바이러스성 질병(제1종 가축전염병)
- (잠복기간) 4일∼14일(최대 28일). 폐사율 10% 이하
- (증상) 고열(∼41℃) 후 피부와 내부 점막 혹 덩어리(결절) 형성. 과도한 침 흘림, 눈과 코 분비물 증가, 가슴과 다리 등 부종 등 발현
❍ (LSD 백신) 약독화 생백신, 접종 후 경미한 접종 반응. 접종 후 2∼3주 내 소멸
- 다만, 개체별로 과민반응(쇼크 등)에 주의를 기울일 것
❍ 축사 주변 물웅덩이 메우기(매개곤충 발생 요인). 축사 안팎 소독
❍ (배경) 지속적이고 다발적인 가축 질병의 농가 차단방역 강화
- 아프리카돼지열병(ASF), 고병원성 조류인플루엔자(HPAI) 등
❍ (농가 자가 점검표) 16문항(총 40개 질문)
- 돈군(豚群) 이동·편성 관련(13문항), 점검 및 소통 관련(3문항) 구성
❍ 문항별 방역 조치 사항 수준에 따라 A·B·C(3가지) 답변
- A 차단방역 우수, B 차단방역 보통, C 차단방역 미흡
❍ 최종 답변 부분 합계 분류. 항목별 점수화(평가)",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,16,2025-12-01,2025-12-07,겨울철 가축·사료작물 돌봄,벼,"❍ (한우) 일교차로 체온 유지를 위한 에너지 증가하는 시기. 어린 송아지 보온에 주의를 기울여 호흡기나 설사병 사전 예방
❍ (젖소) 규칙적이고 위생적인 착유, 그리고 축사 바닥 청결에 주의
- 바닥 습기는 유해균, 가스, 유방염 증식·발생, 번식률 저하의 온상
❍ (돼지) 5℃ 이상 일교차, 질병 저항을 낮추므로 자돈(면역력 약함) 관리주의
- 출생 직후 30∼35℃, 1주일 후 27∼28℃, 젖뗀 뒤 22∼25℃ 유지
- 찬 공기는 호흡기 질병 발생 요인. 환기 시 피부에 닿는 찬 바람 주의
❍ (양계) 겨울철엔 특히, 적절한 환기에 주의
- (환기부족) 발바닥 피부염, 성장 지연
- (과한 환기) 급격한 계사 저온으로 저온 스트레스 유발(닭을 한곳으로 모이게 함)
- (사료 부족) 사료, 물 섭취량 감소는 실내 열 축적, 습도·유해가스 증가로 인한 스트레스 발생 위험 증가
- (계사 내부 습도) 40∼60%로 상대습도 유지
- (깔짚) 계사에 까는 바닥재는 건조·부드러운 상태로 관리
❍ (사료작물) 본격적인 월동기(11월 말∼2월) 전까지 배수로 정비
- (배수로) 단순 배수, 토양 온도 유지, 생육 활성화. 논 물꼬 터줌
- (눌러주기) 토양을 눌러 뿌리 밀착돕고 냉해 피해 줄여 가지치기(분열) 활성화. 다음해 봄 새순 올라오게 함. 작업 시 트랙터 롤러 부착 후 저속 주행
- (IRG) 벼 입모 중 파종한 재배지는 신속한 볏짚 수거. 월동 전 충분한 생육기간 확보
- (파종 늦으면) 월동 전 생육기간 짧아 뿌리 활착 불량. 평년보다 파종 늦은 올해는 월동 전 특히 주의
❍ 겨울철 축사·가축 어떻게 관리하면 좋을까? ☃
❍ 한파·대설 피해가 발생하면 어떻게 대처하면 좋을까? ☃
❍ ASF·구제역·AI 예방을 위한 차단방역 시 꼭 지켜야 할 것은? ☃",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
2025,47,17,2025-12-01,2025-12-07,월동 관리,,"❍ (월동 시 외부 보온) 산간 지역의 온도 변화가 심한 지역에서는 보온자재를 이용하여 외부 보온을 해주고 내부에도 양쪽 끝에 보온재를 삽입하여야 함. 추운 지역에서는 헝겊 덮개 위에 보온덮개를 놓아 일정온도를 유지. 저온 피해는 예방해야 하나 과보온으로 여왕벌이 다시 산란하지 않도록 주의
- 겨울철 바람이 심한 지역에서는 벌통에 직접 영향이 없도록 바람막이 외부 포장 필요
❍ (월동장소) 그늘지면서 습기가 없는 장소가 월동 장소로 적합함. 직사광선으로 인해 벌통의 온도가 올라가 뭉쳐진 벌들이 풀어지면 피해가 발생하므로 그늘진 장소가 이상적
❍ (전기가온장치) 겨울철 높은 일교차를 극복하기 위한 방법으로 가온장치를 활용하여 온도를 높여주는 방법이 있음. 가온장치를 12℃로 설정하여 벌통 가장자리에 배치하게 되면 저온 시 벌통 내부의 온도 차가 줄어들어 월동 봉군의 스트레스 감소에 도움이 됨
- (주의사항) 벌통 온도 설정이 높으면 과보온으로 벌뭉치(봉구*)가 풀리거나 산란권 형성 등의 문제가 발생할 수 있음. 가온장치를 벌무리 내부로 너무 붙이면 벌들이 가온판으로 몰리는 현상이 발생할 수 있으므로 벌통 내부 가장자리 바깥쪽에 설치 및 유지 시키고 전기 사용시 합선에 의한 화재의 위험성이 있기에 화재 예방을 위한 지속적인 관리 필요",47호_47호_주간농사정보 제47호(2025.12.1.~12.7.).txt
